Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-11964,2022-12-10,2022-12-12,Same Day Delivery,CUST-3580,Consumer,India,Roorkee,Uttarakhand,591564,North,Furniture,Chairs,Recliner Sofa Chair,65869.86,3,0.0,18443.56
IND-11965,2022-12-10,2022-12-16,Standard Delivery,CUST-3930,Consumer,India,Guwahati,Assam,339712,East,Furniture,Beds,Bunk Bed,48484.13,3,0.15,3151.47
IND-11966,2021-09-08,2021-09-16,Economy Delivery,CUST-3445,Consumer,India,Rajahmundry,Andhra Pradesh,372419,South,Home & Kitchen,Cookware,Stainless Steel Set,2037.87,1,0.1,244.54
IND-11967,2022-05-12,2022-05-19,Economy Delivery,CUST-4121,Small Business,India,Purnia,Bihar,152290,East,Clothing,Men's Wear,Raymond Formal Shirt,1086.65,1,0.1,249.93
IND-11968,2023-02-08,2023-02-14,Standard Delivery,CUST-2815,Government,India,Tura,Meghalaya,647808,East,Furniture,Beds,Single Bed with Storage,18442.26,2,0.1,1659.8
IND-11969,2023-08-19,2023-08-25,Standard Delivery,CUST-4711,Small Business,India,Mahe,Puducherry,122305,South,Office Supplies,Labels,Barcode Labels,1092.96,6,0.0,131.16
IND-11970,2021-11-21,2021-11-22,Same Day Delivery,CUST-2995,Consumer,India,Dharmanagar,Tripura,157445,East,Furniture,Beds,Queen Size Bed,54081.83,2,0.0,9734.73
IND-11971,2022-03-07,2022-03-08,Same Day Delivery,CUST-4222,Small Business,India,Nellore,Andhra Pradesh,725481,South,Furniture,Tables,Office Desk,18664.96,2,0.1,2426.44
IND-11972,2023-06-27,2023-06-29,Same Day Delivery,CUST-1033,Small Business,India,Bokaro,Jharkhand,551714,East,Office Supplies,Binders,Lever Arch File,257.89,1,0.25,-9.03
IND-11973,2023-05-24,2023-05-30,Standard Delivery,CUST-2064,Small Business,India,Pune,Maharashtra,566242,West,Furniture,Tables,Foldable Table,2363.33,1,0.1,118.17
IND-11974,2023-02-18,2023-02-25,Economy Delivery,CUST-2912,Corporate,India,Bhagalpur,Bihar,266841,East,Clothing,Kids Wear,Kids School Uniform,1084.02,2,0.0,216.8
IND-11975,2021-04-02,2021-04-09,Economy Delivery,CUST-4680,Government,India,Bokaro,Jharkhand,361548,East,Clothing,Footwear,Bata Formal Shoes,3571.26,2,0.1,821.39
IND-11976,2021-03-16,2021-03-18,Express Delivery,CUST-2303,Corporate,India,Shimla,Himachal Pradesh,665541,North,Clothing,Footwear,Bata Formal Shoes,6790.77,3,0.0,2037.23
IND-11977,2021-11-03,2021-11-05,Same Day Delivery,CUST-2092,Consumer,India,Anantnag,Jammu & Kashmir,324696,North,Furniture,Beds,Single Bed with Storage,18271.24,1,0.0,2923.4
IND-11978,2023-05-15,2023-05-21,Standard Delivery,CUST-2804,Consumer,India,Ambala,Haryana,630761,North,Office Supplies,Paper,A4 Ream 500 Sheets,1283.19,5,0.3,-166.81
IND-11979,2022-08-13,2022-08-18,Standard Delivery,CUST-4602,Corporate,India,Roorkee,Uttarakhand,573471,North,Office Supplies,Stationery,Scissors,302.55,2,0.0,33.28
IND-11980,2022-04-04,2022-04-06,Express Delivery,CUST-1618,Consumer,India,Bathinda,Punjab,287961,North,Clothing,Men's Wear,Levi's Jeans,10960.61,5,0.0,3836.21
IND-11981,2024-02-27,2024-02-29,Express Delivery,CUST-3791,Consumer,India,Durgapur,West Bengal,351856,East,Home & Kitchen,Cookware,Kadai Iron,2172.98,3,0.1,239.03
IND-11982,2024-09-01,2024-09-06,Standard Delivery,CUST-4602,Small Business,India,Berhampur,Odisha,179030,East,Home & Kitchen,Decor,Table Lamp,3208.49,3,0.15,368.98
IND-11983,2021-05-12,2021-05-18,Standard Delivery,CUST-3528,Consumer,India,Indore,Madhya Pradesh,314134,Central,Office Supplies,Stationery,Scissors,1201.57,10,0.15,6.01
IND-11984,2022-02-05,2022-02-10,Standard Delivery,CUST-2001,Small Business,India,Bhilai,Chhattisgarh,476547,Central,Home & Kitchen,Bedding,Woollen Blanket,5877.79,5,0.0,1175.56
IND-11985,2022-03-27,2022-04-02,Standard Delivery,CUST-1150,Consumer,India,Mumbai,Maharashtra,488393,West,Furniture,Chairs,Recliner Sofa Chair,32334.84,2,0.1,6790.32
IND-11986,2023-11-13,2023-11-18,Standard Delivery,CUST-1096,Government,India,Gurugram,Haryana,408452,North,Clothing,Women's Wear,Anarkali Suit,3581.58,1,0.2,429.79
IND-11987,2022-02-25,2022-03-05,Economy Delivery,CUST-3750,Corporate,India,Bhilai,Chhattisgarh,348160,Central,Office Supplies,Binders,Ring Binder A4,596.93,2,0.0,89.54
IND-11988,2024-08-20,2024-08-27,Economy Delivery,CUST-3801,Consumer,India,Mahe,Puducherry,335555,South,Clothing,Women's Wear,Lehenga Choli,7284.95,1,0.1,1092.74
IND-11989,2021-01-23,2021-01-28,Standard Delivery,CUST-4826,Consumer,India,Anantnag,Jammu & Kashmir,173507,North,Electronics,Laptops,Dell Inspiron 15,224246.61,5,0.1,62789.05
IND-11990,2021-02-14,2021-02-22,Economy Delivery,CUST-1718,Consumer,India,Anantnag,Jammu & Kashmir,273564,North,Home & Kitchen,Cookware,Kadai Iron,2443.12,3,0.05,354.25
IND-11991,2021-11-22,2021-11-28,Standard Delivery,CUST-4378,Small Business,India,Tezpur,Assam,160749,East,Clothing,Footwear,Bata Formal Shoes,3134.3,1,0.2,501.49
IND-11992,2021-01-25,2021-01-27,Same Day Delivery,CUST-2579,Consumer,India,Thane,Maharashtra,363774,West,Furniture,Tables,Coffee Table,5117.6,1,0.0,818.82
IND-11993,2024-07-28,2024-08-03,Standard Delivery,CUST-4653,Government,India,Malda,West Bengal,704783,East,Electronics,Laptops,Acer Aspire 5,28112.97,1,0.1,6184.85
IND-11994,2024-04-25,2024-05-02,Economy Delivery,CUST-1768,Consumer,India,Erode,Tamil Nadu,792348,South,Electronics,Accessories,USB-C Cable,491.94,3,0.5,-98.39
IND-11995,2022-02-26,2022-03-03,Standard Delivery,CUST-1686,Government,India,Mysuru,Karnataka,541747,South,Office Supplies,Printers,HP LaserJet,7730.0,1,0.25,811.65
IND-11996,2024-06-30,2024-07-06,Standard Delivery,CUST-1707,Small Business,India,Lucknow,Uttar Pradesh,148820,North,Home & Kitchen,Decor,Wall Clock Ajanta,923.91,2,0.1,101.63
IND-11997,2023-02-11,2023-02-17,Standard Delivery,CUST-4767,Small Business,India,Dehradun,Uttarakhand,172303,North,Home & Kitchen,Bedding,Quilt Razai,5037.35,4,0.15,579.3
IND-11998,2021-04-27,2021-04-29,Express Delivery,CUST-4400,Consumer,India,Visakhapatnam,Andhra Pradesh,463380,South,Furniture,Sofas,Loveseat Sofa,12828.16,1,0.2,384.84
IND-11999,2022-02-22,2022-02-28,Standard Delivery,CUST-4565,Consumer,India,Agra,Uttar Pradesh,787572,North,Electronics,Televisions,"MI TV 43""",21060.69,1,0.1,3790.92
IND-12000,2023-11-15,2023-11-21,Standard Delivery,CUST-1778,Consumer,India,Karaikal,Puducherry,168786,South,Office Supplies,Printers,Epson EcoTank,44004.74,2,0.0,13201.42
IND-12001,2021-05-23,2021-05-24,Same Day Delivery,CUST-3912,Consumer,India,Aurangabad,Maharashtra,425102,West,Electronics,Mobile Phones,Realme 11 Pro,82567.98,5,0.15,13623.72
IND-12002,2021-01-29,2021-02-04,Standard Delivery,CUST-2256,Consumer,India,Rohtak,Haryana,775437,North,Furniture,Chairs,Recliner Sofa Chair,13263.88,1,0.15,2321.18
IND-12003,2021-12-04,2021-12-09,Standard Delivery,CUST-4445,Government,India,Dibrugarh,Assam,143272,East,Electronics,Mobile Phones,Samsung Galaxy A54,19493.3,1,0.1,4093.59
IND-12004,2022-05-27,2022-06-02,Standard Delivery,CUST-4348,Corporate,India,Rohtak,Haryana,531889,North,Office Supplies,Printers,Epson EcoTank,9767.85,1,0.2,1562.86
IND-12005,2024-07-27,2024-08-02,Standard Delivery,CUST-1327,Consumer,India,Muzaffarpur,Bihar,264319,East,Home & Kitchen,Appliances,Philips Iron,2458.12,3,0.2,147.49
IND-12006,2024-09-04,2024-09-10,Standard Delivery,CUST-2758,Consumer,India,Bathinda,Punjab,223318,North,Office Supplies,Printers,Canon Inkjet,36589.15,6,0.1,6586.05
IND-12007,2021-05-09,2021-05-11,Express Delivery,CUST-3889,Corporate,India,Mumbai,Maharashtra,481570,West,Furniture,Beds,King Size Bed,36948.91,2,0.1,4803.36
IND-12008,2022-01-11,2022-01-17,Standard Delivery,CUST-1863,Consumer,India,Agartala,Tripura,243298,East,Clothing,Kids Wear,Kids Denim Set,2209.95,3,0.1,331.49
IND-12009,2024-01-23,2024-01-29,Standard Delivery,CUST-1406,Corporate,India,Agartala,Tripura,640670,East,Furniture,Storage,Kitchen Cabinet,10781.56,1,0.15,377.35
IND-12010,2022-07-18,2022-07-20,Express Delivery,CUST-2901,Government,India,Hazaribagh,Jharkhand,614144,East,Furniture,Storage,Bookshelf 5-Tier,15194.99,4,0.0,2735.1
IND-12011,2022-05-04,2022-05-06,Express Delivery,CUST-4460,Corporate,India,Jodhpur,Rajasthan,497611,North,Home & Kitchen,Cookware,Stainless Steel Set,3730.15,2,0.1,447.62
IND-12012,2024-07-04,2024-07-06,Express Delivery,CUST-2730,Consumer,India,Jaipur,Rajasthan,484746,North,Clothing,Men's Wear,Peter England Trousers,7633.89,5,0.0,2213.83
IND-12013,2024-12-05,2024-12-07,Express Delivery,CUST-2166,Consumer,India,Shillong,Meghalaya,559343,East,Electronics,Televisions,"Sony Bravia 50""",148122.91,3,0.25,24440.28
IND-12014,2021-04-16,2021-04-23,Economy Delivery,CUST-3081,Corporate,India,Shillong,Meghalaya,760853,East,Clothing,Footwear,Nike Running Shoes,8997.95,2,0.1,2789.36
IND-12015,2021-12-18,2021-12-25,Economy Delivery,CUST-4363,Consumer,India,Panipat,Haryana,328724,North,Home & Kitchen,Bedding,Woollen Blanket,7914.48,5,0.1,1028.88
IND-12016,2022-02-26,2022-02-28,Express Delivery,CUST-3650,Government,India,Purnia,Bihar,391883,East,Office Supplies,Stationery,Stapler Kangaro,692.19,5,0.25,-24.23
IND-12017,2021-10-20,2021-10-26,Standard Delivery,CUST-3905,Corporate,India,Mohali,Punjab,485489,North,Electronics,Mobile Phones,Redmi Note 12,19311.33,1,0.05,4151.94
IND-12018,2023-07-27,2023-07-29,Same Day Delivery,CUST-1632,Government,India,Janakpuri,Delhi,191577,North,Office Supplies,Labels,Name Badge Labels,123.02,2,0.2,-6.15
IND-12019,2024-02-20,2024-02-26,Standard Delivery,CUST-2223,Consumer,India,Thiruvananthapuram,Kerala,515474,South,Office Supplies,Printers,Epson EcoTank,8706.94,1,0.3,783.62
IND-12020,2024-09-14,2024-09-16,Same Day Delivery,CUST-4365,Consumer,India,Margao,Goa,360323,West,Electronics,Laptops,Dell Inspiron 15,137262.57,3,0.0,48041.9
IND-12021,2022-12-02,2022-12-08,Standard Delivery,CUST-4707,Consumer,India,Srinagar,Jammu & Kashmir,479575,North,Home & Kitchen,Cookware,Stainless Steel Set,1874.94,1,0.4,-168.74
IND-12022,2023-05-22,2023-05-24,Express Delivery,CUST-4016,Corporate,India,Madurai,Tamil Nadu,265458,South,Office Supplies,Printers,Brother MFC,12556.64,1,0.25,1820.71
IND-12023,2024-03-11,2024-03-16,Standard Delivery,CUST-2588,Consumer,India,Bokaro,Jharkhand,244399,East,Clothing,Kids Wear,Kids Denim Set,797.55,1,0.05,147.55
IND-12024,2021-04-15,2021-04-20,Standard Delivery,CUST-3988,Consumer,India,Shillong,Meghalaya,453317,East,Home & Kitchen,Decor,Cushion Cover Set,1599.46,4,0.0,271.91
IND-12025,2024-04-17,2024-04-22,Standard Delivery,CUST-3021,Consumer,India,Jamshedpur,Jharkhand,237043,East,Home & Kitchen,Bedding,Pillow Set,541.53,1,0.15,29.78
IND-12026,2023-04-25,2023-05-01,Standard Delivery,CUST-4043,Consumer,India,Bilaspur,Chhattisgarh,560715,Central,Clothing,Women's Wear,Kurti Ethnic,648.46,1,0.1,136.18
IND-12027,2021-12-13,2021-12-18,Standard Delivery,CUST-1718,Consumer,India,Kozhikode,Kerala,696757,South,Clothing,Kids Wear,Baby Frock,2132.29,3,0.25,31.98
IND-12028,2024-06-24,2024-06-29,Standard Delivery,CUST-4703,Consumer,India,Bardhaman,West Bengal,470285,East,Office Supplies,Paper,Sticky Notes Pack,751.87,5,0.05,48.87
IND-12029,2023-05-13,2023-05-16,Express Delivery,CUST-1876,Consumer,India,Khammam,Telangana,457087,South,Office Supplies,Binders,Document Wallet,410.07,2,0.0,45.11
IND-12030,2021-05-21,2021-05-24,Express Delivery,CUST-2345,Corporate,India,Surat,Gujarat,227320,West,Furniture,Storage,Kitchen Cabinet,24138.89,2,0.05,2534.58
IND-12031,2022-10-07,2022-10-09,Express Delivery,CUST-4754,Corporate,India,Asansol,West Bengal,279834,East,Clothing,Men's Wear,Levi's Jeans,7300.21,2,0.0,2555.07
IND-12032,2023-05-05,2023-05-11,Standard Delivery,CUST-3562,Government,India,Rourkela,Odisha,475189,East,Home & Kitchen,Bedding,Woollen Blanket,2461.21,2,0.1,319.96
IND-12033,2024-07-17,2024-07-19,Express Delivery,CUST-2333,Consumer,India,Nainital,Uttarakhand,273493,North,Home & Kitchen,Cookware,Stainless Steel Set,3797.46,2,0.05,588.61
IND-12034,2024-12-12,2024-12-15,Express Delivery,CUST-2235,Consumer,India,Tezpur,Assam,137726,East,Clothing,Footwear,Nike Running Shoes,12463.79,2,0.15,3427.54
IND-12035,2024-08-27,2024-08-29,Express Delivery,CUST-3990,Consumer,India,Mumbai,Maharashtra,610799,West,Office Supplies,Printers,Epson EcoTank,8364.15,1,0.4,167.28
IND-12036,2021-01-14,2021-01-21,Economy Delivery,CUST-1357,Corporate,India,Patna,Bihar,583305,East,Clothing,Kids Wear,Kids School Uniform,585.56,1,0.05,96.62
IND-12037,2022-05-30,2022-06-06,Economy Delivery,CUST-3796,Government,India,Sikar,Rajasthan,386145,North,Office Supplies,Binders,Document Wallet,212.73,1,0.05,15.95
IND-12038,2023-08-05,2023-08-10,Standard Delivery,CUST-3826,Small Business,India,Mandi,Himachal Pradesh,479334,North,Electronics,Accessories,Laptop Bag,2910.24,4,0.05,392.88
IND-12039,2021-06-10,2021-06-18,Economy Delivery,CUST-2440,Corporate,India,Vasco da Gama,Goa,241364,West,Home & Kitchen,Appliances,Bajaj Mixer Grinder,3598.82,2,0.1,647.79
IND-12040,2023-05-25,2023-05-30,Standard Delivery,CUST-3488,Consumer,India,Rohtak,Haryana,395631,North,Furniture,Storage,Filing Cabinet,4912.61,1,0.2,245.63
IND-12041,2021-04-05,2021-04-08,Express Delivery,CUST-4431,Consumer,India,Haridwar,Uttarakhand,579967,North,Furniture,Tables,Foldable Table,2169.71,1,0.1,108.49
IND-12042,2023-07-26,2023-07-31,Standard Delivery,CUST-3523,Small Business,India,Baramulla,Jammu & Kashmir,219297,North,Office Supplies,Paper,A4 Ream 500 Sheets,235.05,1,0.2,-14.1
IND-12043,2022-01-07,2022-01-15,Economy Delivery,CUST-3852,Corporate,India,Mapusa,Goa,229707,West,Electronics,Laptops,HP Pavilion,71625.61,2,0.05,21129.55
IND-12044,2022-02-26,2022-03-04,Standard Delivery,CUST-2017,Consumer,India,Margao,Goa,204009,West,Furniture,Tables,Study Table,2624.53,1,0.25,-65.61
IND-12045,2024-12-05,2024-12-13,Economy Delivery,CUST-1382,Consumer,India,Ambala,Haryana,443856,North,Office Supplies,Printers,Brother MFC,42195.53,2,0.1,10548.88
IND-12046,2024-12-12,2024-12-18,Standard Delivery,CUST-1644,Corporate,India,Saket,Delhi,596632,North,Furniture,Sofas,Loveseat Sofa,47822.49,2,0.0,8129.82
IND-12047,2021-02-05,2021-02-11,Standard Delivery,CUST-1092,Consumer,India,Kollam,Kerala,115531,South,Electronics,Mobile Phones,Samsung Galaxy A54,40759.94,3,0.05,9986.19
IND-12048,2022-01-04,2022-01-10,Standard Delivery,CUST-1407,Consumer,India,Kolkata,West Bengal,439884,East,Office Supplies,Paper,A4 Ream 500 Sheets,1255.34,4,0.1,12.55
IND-12049,2023-08-15,2023-08-22,Economy Delivery,CUST-2901,Consumer,India,Guwahati,Assam,246797,East,Furniture,Sofas,Recliner 2 Seater,57424.52,2,0.1,8613.68
IND-12050,2024-09-02,2024-09-07,Standard Delivery,CUST-1387,Consumer,India,Siliguri,West Bengal,157416,East,Home & Kitchen,Decor,Photo Frame Set,630.58,2,0.05,72.52
IND-12051,2024-07-27,2024-08-02,Standard Delivery,CUST-2922,Consumer,India,Mandi,Himachal Pradesh,238968,North,Clothing,Men's Wear,Levi's Jeans,3490.74,2,0.1,977.41
IND-12052,2024-07-05,2024-07-13,Economy Delivery,CUST-4111,Corporate,India,Shillong,Meghalaya,128025,East,Electronics,Accessories,Laptop Bag,2399.35,4,0.1,239.94
IND-12053,2024-03-18,2024-03-24,Standard Delivery,CUST-2168,Consumer,India,Noida,Uttar Pradesh,211493,North,Electronics,Mobile Phones,Samsung Galaxy A54,14454.7,1,0.15,2529.57
IND-12054,2022-12-11,2022-12-17,Standard Delivery,CUST-4876,Corporate,India,Gaya,Bihar,451432,East,Home & Kitchen,Cookware,Tawa Dosa,1682.69,2,0.05,210.34
IND-12055,2021-04-07,2021-04-09,Express Delivery,CUST-4381,Corporate,India,Karol Bagh,Delhi,550100,North,Furniture,Storage,Kitchen Cabinet,11125.79,1,0.1,778.81
IND-12056,2024-06-08,2024-06-14,Standard Delivery,CUST-3883,Corporate,India,Jorhat,Assam,268878,East,Electronics,Laptops,HP Pavilion,40597.95,1,0.0,13397.32
IND-12057,2021-04-10,2021-04-18,Economy Delivery,CUST-2461,Small Business,India,Darbhanga,Bihar,231850,East,Furniture,Beds,King Size Bed,34585.07,2,0.15,3285.58
IND-12058,2024-03-08,2024-03-11,Express Delivery,CUST-1569,Consumer,India,Silchar,Assam,392520,East,Home & Kitchen,Bedding,Woollen Blanket,10481.68,10,0.25,262.04
IND-12059,2023-06-20,2023-06-25,Standard Delivery,CUST-3073,Government,India,Kochi,Kerala,397964,South,Clothing,Footwear,Bata Formal Shoes,4248.64,2,0.0,1274.59
IND-12060,2023-09-15,2023-09-20,Standard Delivery,CUST-2138,Corporate,India,Bikaner,Rajasthan,795574,North,Office Supplies,Paper,A4 Ream 500 Sheets,300.5,1,0.15,-7.51
IND-12061,2024-03-20,2024-03-25,Standard Delivery,CUST-4697,Corporate,India,Tezpur,Assam,261968,East,Electronics,Mobile Phones,iPhone 14,445539.08,6,0.0,187126.41
IND-12062,2023-01-31,2023-02-01,Same Day Delivery,CUST-1256,Consumer,India,Pitampura,Delhi,580072,North,Furniture,Sofas,Recliner 2 Seater,39401.4,2,0.3,394.01
IND-12063,2023-03-22,2023-03-28,Standard Delivery,CUST-2689,Corporate,India,Shillong,Meghalaya,259811,East,Electronics,Accessories,MI Power Bank,748.56,1,0.2,29.94
IND-12064,2022-02-20,2022-02-27,Economy Delivery,CUST-4395,Consumer,India,Rewa,Madhya Pradesh,301687,Central,Furniture,Storage,Shoe Rack,1362.34,1,0.3,-68.12
IND-12065,2024-09-14,2024-09-20,Standard Delivery,CUST-2158,Consumer,India,Guwahati,Assam,288012,East,Clothing,Kids Wear,Boys Shorts Set,1213.82,3,0.2,48.55
IND-12066,2023-11-08,2023-11-13,Standard Delivery,CUST-1059,Consumer,India,Sikar,Rajasthan,312606,North,Electronics,Televisions,"LG OLED 55""",215315.88,2,0.2,51675.81
IND-12067,2021-01-20,2021-01-25,Standard Delivery,CUST-3537,Consumer,India,Jorhat,Assam,781764,East,Clothing,Footwear,Chappals Hawai,270.04,1,0.0,40.51
IND-12068,2021-03-21,2021-03-26,Standard Delivery,CUST-3317,Corporate,India,New Delhi,Delhi,516923,North,Electronics,Accessories,MI Power Bank,766.48,1,0.15,57.49
IND-12069,2024-01-24,2024-01-29,Standard Delivery,CUST-3345,Consumer,India,Ajmer,Rajasthan,323557,North,Clothing,Men's Wear,Woodland Jacket,4988.41,2,0.25,723.32
IND-12070,2022-07-30,2022-08-05,Standard Delivery,CUST-3277,Consumer,India,Kollam,Kerala,617296,South,Office Supplies,Stationery,Scissors,112.02,1,0.0,12.32
IND-12071,2024-08-28,2024-08-31,Express Delivery,CUST-4082,Small Business,India,Berhampur,Odisha,748996,East,Clothing,Footwear,Woodland Boots,3390.07,1,0.1,847.52
IND-12072,2024-11-18,2024-11-21,Express Delivery,CUST-2748,Consumer,India,Haldwani,Uttarakhand,740631,North,Clothing,Men's Wear,Peter England Trousers,5221.64,2,0.0,1514.28
IND-12073,2024-06-21,2024-06-29,Economy Delivery,CUST-2706,Consumer,India,Varanasi,Uttar Pradesh,450294,North,Home & Kitchen,Bedding,Pillow Set,472.8,1,0.2,9.46
IND-12074,2024-09-02,2024-09-08,Standard Delivery,CUST-1126,Corporate,India,Anantnag,Jammu & Kashmir,425119,North,Office Supplies,Printers,Canon Inkjet,22429.38,3,0.0,5607.35
IND-12075,2024-01-07,2024-01-12,Standard Delivery,CUST-2099,Consumer,India,Durgapur,West Bengal,700351,East,Electronics,Laptops,Lenovo IdeaPad,135249.02,4,0.1,31107.27
IND-12076,2021-11-16,2021-11-24,Economy Delivery,CUST-3635,Consumer,India,Haldwani,Uttarakhand,272333,North,Furniture,Storage,Bookshelf 5-Tier,11307.92,2,0.25,56.54
IND-12077,2022-06-02,2022-06-09,Economy Delivery,CUST-3360,Consumer,India,Howrah,West Bengal,798415,East,Furniture,Chairs,Recliner Sofa Chair,15201.49,1,0.0,4256.42
IND-12078,2023-01-10,2023-01-18,Economy Delivery,CUST-3828,Consumer,India,Gwalior,Madhya Pradesh,607985,Central,Furniture,Beds,King Size Bed,18074.23,1,0.1,2349.65
IND-12079,2022-06-13,2022-06-18,Standard Delivery,CUST-1218,Corporate,India,Bhavnagar,Gujarat,111013,West,Home & Kitchen,Appliances,Bajaj Mixer Grinder,6445.85,4,0.1,1160.25
IND-12080,2023-09-10,2023-09-17,Economy Delivery,CUST-1093,Consumer,India,Manali,Himachal Pradesh,573080,North,Furniture,Sofas,L-Shape Sofa,75793.57,2,0.0,15158.71
IND-12081,2023-12-12,2023-12-17,Standard Delivery,CUST-4980,Consumer,India,Agra,Uttar Pradesh,486577,North,Furniture,Sofas,Recliner 2 Seater,39440.46,1,0.0,8676.9
IND-12082,2021-10-07,2021-10-12,Standard Delivery,CUST-1782,Consumer,India,Srinagar,Jammu & Kashmir,664495,North,Electronics,Laptops,Dell Inspiron 15,343872.92,5,0.15,84248.87
IND-12083,2023-04-21,2023-04-27,Standard Delivery,CUST-4664,Government,India,Panipat,Haryana,446849,North,Office Supplies,Labels,Name Badge Labels,234.55,3,0.1,4.69
IND-12084,2024-03-20,2024-03-22,Express Delivery,CUST-4187,Corporate,India,Karol Bagh,Delhi,739210,North,Furniture,Beds,King Size Bed,20227.07,1,0.05,3337.47
IND-12085,2024-01-11,2024-01-17,Standard Delivery,CUST-4940,Consumer,India,Ludhiana,Punjab,131530,North,Office Supplies,Labels,Barcode Labels,360.0,2,0.0,43.2
IND-12086,2024-05-18,2024-05-24,Standard Delivery,CUST-1667,Corporate,India,Thrissur,Kerala,378583,South,Electronics,Laptops,Acer Aspire 5,69025.61,2,0.0,20017.43
IND-12087,2023-02-12,2023-02-15,Express Delivery,CUST-2982,Corporate,India,Tirupati,Andhra Pradesh,433997,South,Furniture,Tables,Coffee Table,4502.89,1,0.0,720.46
IND-12088,2021-05-01,2021-05-07,Standard Delivery,CUST-1461,Corporate,India,Asansol,West Bengal,673986,East,Furniture,Chairs,Ergonomic Office Chair,15866.84,2,0.0,3490.7
IND-12089,2024-08-07,2024-08-09,Express Delivery,CUST-3658,Consumer,India,Bilaspur,Chhattisgarh,551171,Central,Home & Kitchen,Decor,Table Lamp,2164.2,2,0.15,248.88
IND-12090,2023-11-27,2023-11-29,Express Delivery,CUST-4737,Consumer,India,Dehradun,Uttarakhand,551536,North,Furniture,Beds,Bunk Bed,24548.08,1,0.0,4173.17
IND-12091,2022-02-11,2022-02-14,Express Delivery,CUST-4307,Consumer,India,Dehradun,Uttarakhand,402394,North,Home & Kitchen,Cookware,Non-Stick Pan Set,4970.21,5,0.05,820.08
IND-12092,2022-11-09,2022-11-12,Express Delivery,CUST-4156,Government,India,Vasco da Gama,Goa,529564,West,Office Supplies,Paper,Sticky Notes Pack,289.92,1,0.1,8.7
IND-12093,2024-12-12,2024-12-18,Standard Delivery,CUST-4866,Consumer,India,Dibrugarh,Assam,675659,East,Office Supplies,Stationery,Scissors,269.58,2,0.25,-17.52
IND-12094,2021-01-26,2021-01-28,Express Delivery,CUST-1935,Consumer,India,Navi Mumbai,Maharashtra,306029,West,Furniture,Chairs,Recliner Sofa Chair,26300.89,2,0.2,3682.12
IND-12095,2024-01-24,2024-01-29,Standard Delivery,CUST-4338,Consumer,India,Bikaner,Rajasthan,744049,North,Home & Kitchen,Appliances,Crompton Fan,2212.87,1,0.0,531.09
IND-12096,2022-11-14,2022-11-19,Standard Delivery,CUST-1508,Government,India,Korba,Chhattisgarh,626582,Central,Home & Kitchen,Cookware,Tawa Dosa,3088.2,4,0.2,61.76
IND-12097,2023-06-11,2023-06-13,Express Delivery,CUST-2867,Consumer,India,Shillong,Meghalaya,193449,East,Furniture,Tables,Foldable Table,6338.2,4,0.3,-570.44
IND-12098,2024-07-17,2024-07-25,Economy Delivery,CUST-4745,Corporate,India,Ahmedabad,Gujarat,248576,West,Electronics,Laptops,Asus VivoBook,34825.16,1,0.1,8358.04
IND-12099,2024-07-10,2024-07-12,Express Delivery,CUST-3736,Small Business,India,Mangaluru,Karnataka,774524,South,Electronics,Televisions,"Sony Bravia 50""",85958.88,2,0.0,29226.02
IND-12100,2023-09-29,2023-10-05,Standard Delivery,CUST-4550,Corporate,India,Dhanbad,Jharkhand,786985,East,Home & Kitchen,Bedding,Pillow Set,904.98,2,0.3,-45.25
IND-12101,2024-09-05,2024-09-11,Standard Delivery,CUST-1284,Small Business,India,Faridabad,Haryana,129238,North,Clothing,Women's Wear,Salwar Kameez,6984.17,6,0.15,942.86
IND-12102,2021-01-03,2021-01-09,Standard Delivery,CUST-3806,Small Business,India,Mahe,Puducherry,273427,South,Furniture,Storage,Shoe Rack,6653.55,3,0.0,1064.57
IND-12103,2022-10-02,2022-10-08,Standard Delivery,CUST-2696,Consumer,India,Vadodara,Gujarat,690597,West,Furniture,Chairs,Plastic Chair Set,5758.89,2,0.0,863.83
IND-12104,2023-04-18,2023-04-24,Standard Delivery,CUST-4369,Corporate,India,Malda,West Bengal,385954,East,Furniture,Beds,Single Bed with Storage,8935.28,1,0.1,804.18
IND-12105,2021-05-13,2021-05-18,Standard Delivery,CUST-3068,Consumer,India,Mysuru,Karnataka,207891,South,Office Supplies,Labels,Name Badge Labels,781.72,10,0.1,15.63
IND-12106,2021-04-19,2021-04-26,Economy Delivery,CUST-4864,Consumer,India,Dehradun,Uttarakhand,210519,North,Office Supplies,Paper,Sticky Notes Pack,285.53,2,0.1,8.57
IND-12107,2024-07-06,2024-07-12,Standard Delivery,CUST-3333,Consumer,India,Baramulla,Jammu & Kashmir,330866,North,Office Supplies,Stationery,Pen Set Cello,78.2,1,0.05,5.08
IND-12108,2024-03-27,2024-04-04,Economy Delivery,CUST-1327,Consumer,India,Nizamabad,Telangana,728897,South,Electronics,Televisions,"Vu 4K 50""",20497.5,1,0.25,1947.26
IND-12109,2021-05-17,2021-05-24,Economy Delivery,CUST-4188,Consumer,India,Shillong,Meghalaya,291690,East,Office Supplies,Stationery,Highlighter Set,373.79,2,0.0,48.59
