Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
IND-16925,2025-01-01,2025-01-03,Express Delivery,CUST-1540,Consumer,India,Janakpuri,Delhi,375086,North,Electronics,Televisions,Vu 4K 50,44714.62,1,0.05,10507.94
IND-10660,2025-01-01,2025-01-06,Standard Delivery,CUST-1917,Consumer,India,Margao,Goa,486167,West,Office Supplies,Stationery,Classmate Notebook Pack,1382.78,3,0.1,69.14
IND-15654,2025-01-01,2025-01-06,Standard Delivery,CUST-4552,Corporate,India,Karnal,Haryana,511659,North,Furniture,Tables,Office Desk,15113.73,1,0.1,1964.78
IND-03442,2025-01-01,2025-01-06,Standard Delivery,CUST-4178,Corporate,India,Bhopal,Madhya Pradesh,594737,Central,Electronics,Televisions,Sony Bravia 50,74245.31,1,0.1,20046.23
IND-04645,2025-01-01,2025-01-03,Express Delivery,CUST-4547,Consumer,India,Rajkot,Gujarat,731939,West,Clothing,Footwear,Puma Sneakers,30670.62,5,0.0,10734.72
IND-03882,2025-01-01,2025-01-03,Express Delivery,CUST-1728,Consumer,India,Guwahati,Assam,388185,East,Furniture,Tables,Dining Table 6 Seater,26978.35,1,0.15,2023.38
IND-11172,2025-01-02,2025-01-07,Standard Delivery,CUST-3754,Corporate,India,Hazaribagh,Jharkhand,614706,East,Furniture,Beds,Bunk Bed,18732.35,1,0.15,1217.6
IND-05640,2025-01-02,2025-01-03,Same Day Delivery,CUST-4867,Corporate,India,Nashik,Maharashtra,534239,West,Furniture,Beds,King Size Bed,115986.26,4,0.25,2899.66
IND-06041,2025-01-02,2025-01-04,Express Delivery,CUST-2061,Consumer,India,Sikar,Rajasthan,205560,North,Office Supplies,Binders,Lever Arch File,3232.35,6,0.15,113.13
IND-10221,2025-01-02,2025-01-09,Economy Delivery,CUST-3731,Corporate,India,Janakpuri,Delhi,703465,North,Clothing,Footwear,Chappals Hawai,359.15,1,0.2,3.59
IND-12566,2025-01-02,2025-01-04,Express Delivery,CUST-1066,Corporate,India,Jamshedpur,Jharkhand,379243,East,Clothing,Womens Wear,Saree Banarasi Silk,7289.01,1,0.0,1822.25
IND-07802,2025-01-02,2025-01-05,Express Delivery,CUST-2797,Corporate,India,Hyderabad,Telangana,280253,South,Home & Kitchen,Cookware,Stainless Steel Set,3421.42,1,0.05,530.32
IND-16982,2025-01-02,2025-01-07,Standard Delivery,CUST-1307,Consumer,India,Belagavi,Karnataka,426873,South,Office Supplies,Stationery,Highlighter Set,264.02,1,0.15,6.6
IND-09509,2025-01-02,2025-01-08,Standard Delivery,CUST-2057,Consumer,India,Dharmanagar,Tripura,212300,East,Clothing,Kids Wear,Boys Shorts Set,719.09,1,0.15,53.93
IND-10401,2025-01-02,2025-01-08,Standard Delivery,CUST-2853,Corporate,India,Saket,Delhi,738726,North,Home & Kitchen,Decor,Photo Frame Set,2782.83,5,0.1,222.63
IND-06416,2025-01-02,2025-01-05,Express Delivery,CUST-3700,Small Business,India,Sambalpur,Odisha,176691,East,Clothing,Footwear,Bata Formal Shoes,11315.55,3,0.05,2998.62
IND-01109,2025-01-02,2025-01-08,Standard Delivery,CUST-2586,Corporate,India,Hisar,Haryana,538625,North,Furniture,Chairs,Plastic Chair Set,4559.53,3,0.5,-911.91
IND-07120,2025-01-03,2025-01-08,Standard Delivery,CUST-4535,Small Business,India,Patiala,Punjab,229048,North,Furniture,Sofas,Loveseat Sofa,70104.11,3,0.15,4556.77
IND-08211,2025-01-03,2025-01-06,Express Delivery,CUST-4587,Corporate,India,Kolhapur,Maharashtra,308076,West,Office Supplies,Binders,Document Wallet,619.75,2,0.1,24.79
IND-04516,2025-01-03,2025-01-08,Standard Delivery,CUST-2801,Consumer,India,Darbhanga,Bihar,415803,East,Office Supplies,Labels,Address Labels Roll,646.17,3,0.05,42.0
IND-10788,2025-01-03,2025-01-05,Express Delivery,CUST-3518,Corporate,India,Margao,Goa,524512,West,Electronics,Accessories,boAt Rockerz 550,3453.38,2,0.15,328.07
IND-06992,2025-01-03,2025-01-09,Standard Delivery,CUST-3815,Government,India,Mangaluru,Karnataka,149058,South,Clothing,Womens Wear,Kurti Ethnic,2335.14,2,0.2,326.92
IND-15445,2025-01-03,2025-01-08,Standard Delivery,CUST-3826,Consumer,India,Janakpuri,Delhi,395635,North,Office Supplies,Paper,Colour Paper Pack,549.61,2,0.4,-104.43
IND-09695,2025-01-03,2025-01-11,Economy Delivery,CUST-3844,Government,India,Baramulla,Jammu & Kashmir,419396,North,Clothing,Footwear,Woodland Boots,5731.04,1,0.0,1833.93
IND-07545,2025-01-03,2025-01-06,Express Delivery,CUST-3050,Corporate,India,Mahe,Puducherry,675899,South,Home & Kitchen,Bedding,Woollen Blanket,9376.61,4,0.0,1875.32
IND-02668,2025-01-04,2025-01-12,Economy Delivery,CUST-2278,Small Business,India,Visakhapatnam,Andhra Pradesh,510383,South,Clothing,Footwear,Chappals Hawai,1356.2,3,0.05,155.96
IND-02849,2025-01-04,2025-01-10,Standard Delivery,CUST-3153,Government,India,Bardhaman,West Bengal,784192,East,Home & Kitchen,Bedding,Cotton Bedsheet Set,4863.05,4,0.2,194.52
IND-16817,2025-01-04,2025-01-11,Economy Delivery,CUST-2597,Consumer,India,Durg,Chhattisgarh,153832,Central,Office Supplies,Labels,Address Labels Roll,1145.93,5,0.0,114.59
IND-11563,2025-01-04,2025-01-06,Express Delivery,CUST-1841,Consumer,India,Jamnagar,Gujarat,196648,West,Home & Kitchen,Bedding,Quilt Razai,5861.45,2,0.0,1289.52
IND-12816,2025-01-04,2025-01-07,Express Delivery,CUST-1275,Consumer,India,Puducherry,Puducherry,792329,South,Clothing,Kids Wear,Kids Denim Set,14264.57,10,0.0,3138.21
IND-05291,2025-01-04,2025-01-10,Standard Delivery,CUST-1316,Government,India,Secunderabad,Telangana,754338,South,Office Supplies,Paper,Chart Paper Pack,468.21,2,0.0,42.14
IND-07124,2025-01-05,2025-01-10,Standard Delivery,CUST-3798,Consumer,India,Karimnagar,Telangana,633178,South,Clothing,Footwear,Bata Formal Shoes,8719.94,3,0.2,1395.19
IND-05170,2025-01-05,2025-01-10,Standard Delivery,CUST-1627,Corporate,India,Jodhpur,Rajasthan,692470,North,Home & Kitchen,Decor,Artificial Plant,1083.05,1,0.0,216.61
IND-03794,2025-01-05,2025-01-10,Standard Delivery,CUST-1565,Government,India,Siliguri,West Bengal,507783,East,Furniture,Beds,Bunk Bed,58951.6,3,0.1,5895.16
IND-12052,2025-01-05,2025-01-06,Same Day Delivery,CUST-1700,Small Business,India,Tezpur,Assam,495768,East,Clothing,Womens Wear,Lehenga Choli,81376.08,6,0.0,17902.74
IND-04669,2025-01-05,2025-01-10,Standard Delivery,CUST-1947,Consumer,India,Indore,Madhya Pradesh,247888,Central,Office Supplies,Binders,Lever Arch File,636.09,1,0.05,66.79
IND-04490,2025-01-06,2025-01-11,Standard Delivery,CUST-2337,Corporate,India,Gaya,Bihar,538941,East,Furniture,Sofas,L-Shape Sofa,118929.59,2,0.0,23785.92
IND-12722,2025-01-06,2025-01-12,Standard Delivery,CUST-4929,Small Business,India,Cuttack,Odisha,565437,East,Clothing,Mens Wear,Raymond Formal Shirt,1935.9,1,0.05,513.01
IND-11325,2025-01-06,2025-01-11,Standard Delivery,CUST-2829,Consumer,India,Dibrugarh,Assam,285070,East,Home & Kitchen,Bedding,Woollen Blanket,2129.0,1,0.1,276.77
IND-15750,2025-01-06,2025-01-12,Standard Delivery,CUST-2208,Consumer,India,Pitampura,Delhi,599784,North,Clothing,Kids Wear,Kids School Uniform,696.17,1,0.3,-6.96
IND-13780,2025-01-06,2025-01-09,Express Delivery,CUST-2630,Consumer,India,Tiruchirappalli,Tamil Nadu,207826,South,Electronics,Mobile Phones,Redmi Note 13,39304.59,2,0.15,5699.17
IND-12364,2025-01-06,2025-01-12,Standard Delivery,CUST-3731,Small Business,India,Hazaribagh,Jharkhand,472160,East,Office Supplies,Printers,Canon Inkjet,22216.0,2,0.05,4776.44
IND-15232,2025-01-07,2025-01-14,Economy Delivery,CUST-2287,Consumer,India,Muzaffarpur,Bihar,640765,East,Office Supplies,Binders,Document Wallet,638.5,2,0.1,25.54
IND-12625,2025-01-07,2025-01-14,Economy Delivery,CUST-1608,Corporate,India,Korba,Chhattisgarh,523127,Central,Home & Kitchen,Bedding,Woollen Blanket,3850.53,2,0.15,365.8
IND-06747,2025-01-07,2025-01-08,Same Day Delivery,CUST-2941,Corporate,India,Haridwar,Uttarakhand,276195,North,Home & Kitchen,Bedding,Cotton Bedsheet Set,2469.6,2,0.15,185.22
IND-04386,2025-01-07,2025-01-13,Standard Delivery,CUST-1977,Consumer,India,Bardhaman,West Bengal,448352,East,Electronics,Mobile Phones,OnePlus Nord 3,151220.49,4,0.05,43097.84
IND-09817,2025-01-07,2025-01-10,Express Delivery,CUST-3793,Consumer,India,Ahmedabad,Gujarat,170974,West,Home & Kitchen,Bedding,Quilt Razai,2256.64,1,0.25,101.55
IND-16176,2025-01-07,2025-01-10,Express Delivery,CUST-1712,Consumer,India,Patna,Bihar,731834,East,Office Supplies,Printers,HP LaserJet,36508.46,2,0.1,7666.78
IND-02306,2025-01-07,2025-01-09,Express Delivery,CUST-3651,Corporate,India,Vadodara,Gujarat,198095,West,Home & Kitchen,Decor,Photo Frame Set,554.64,1,0.15,24.96
IND-10686,2025-01-07,2025-01-13,Standard Delivery,CUST-2425,Corporate,India,Mysuru,Karnataka,557900,South,Office Supplies,Binders,Ring Binder A4,460.66,1,0.1,36.85
IND-08141,2025-01-08,2025-01-11,Express Delivery,CUST-2084,Corporate,India,Kochi,Kerala,130492,South,Office Supplies,Printers,Canon Inkjet,10992.4,1,0.1,1978.63
IND-12908,2025-01-08,2025-01-13,Standard Delivery,CUST-4942,Small Business,India,Chennai,Tamil Nadu,799985,South,Clothing,Womens Wear,Lehenga Choli,13185.0,1,0.0,2900.7
IND-08986,2025-01-08,2025-01-10,Express Delivery,CUST-1134,Consumer,India,Ajmer,Rajasthan,206914,North,Electronics,Laptops,Acer Aspire 5,155537.95,3,0.05,39662.18
IND-02435,2025-01-08,2025-01-09,Same Day Delivery,CUST-2972,Government,India,Howrah,West Bengal,179112,East,Electronics,Laptops,Asus VivoBook,47550.34,1,0.3,4755.03
IND-13541,2025-01-08,2025-01-13,Standard Delivery,CUST-1271,Small Business,India,Bokaro,Jharkhand,136702,East,Furniture,Storage,Kitchen Cabinet,22262.78,1,0.0,3116.79
IND-16013,2025-01-08,2025-01-09,Same Day Delivery,CUST-1146,Consumer,India,Rajnandgaon,Chhattisgarh,491653,Central,Electronics,Laptops,HP Pavilion,216584.29,3,0.0,71472.82
IND-01165,2025-01-08,2025-01-14,Standard Delivery,CUST-3962,Consumer,India,Silchar,Assam,132827,East,Electronics,Accessories,boAt Rockerz 550,3689.74,2,0.1,479.67
IND-03176,2025-01-08,2025-01-14,Standard Delivery,CUST-3791,Corporate,India,Ranchi,Jharkhand,552924,East,Electronics,Laptops,HP Pavilion,66040.91,1,0.05,19482.07
IND-16838,2025-01-09,2025-01-14,Standard Delivery,CUST-3981,Small Business,India,Muzaffarpur,Bihar,390085,East,Home & Kitchen,Bedding,Quilt Razai,14756.56,6,0.2,1180.52
IND-03328,2025-01-09,2025-01-15,Standard Delivery,CUST-3844,Corporate,India,Mohali,Punjab,272288,North,Home & Kitchen,Bedding,Quilt Razai,1445.33,1,0.5,-187.89
IND-02631,2025-01-09,2025-01-14,Standard Delivery,CUST-2621,Government,India,Lucknow,Uttar Pradesh,249712,North,Home & Kitchen,Cookware,Kadai Iron,1282.98,1,0.2,51.32
IND-02543,2025-01-09,2025-01-17,Economy Delivery,CUST-3705,Corporate,India,Haridwar,Uttarakhand,683009,North,Furniture,Sofas,3 Seater Fabric Sofa,156189.42,4,0.0,28114.1
IND-02991,2025-01-09,2025-01-17,Economy Delivery,CUST-1821,Consumer,India,Nizamabad,Telangana,114555,South,Clothing,Footwear,Bata Formal Shoes,3194.87,1,0.1,734.82
IND-09223,2025-01-09,2025-01-12,Express Delivery,CUST-1383,Small Business,India,Ajmer,Rajasthan,460467,North,Furniture,Sofas,Loveseat Sofa,80233.27,3,0.05,10831.49
IND-16567,2025-01-09,2025-01-11,Express Delivery,CUST-3416,Consumer,India,Dharamsala,Himachal Pradesh,520506,North,Office Supplies,Stationery,Classmate Notebook Pack,388.88,1,0.25,-21.39
IND-15451,2025-01-09,2025-01-15,Standard Delivery,CUST-2269,Corporate,India,Hubli,Karnataka,593906,South,Clothing,Mens Wear,Levis Jeans,6309.83,2,0.1,1766.75
IND-16402,2025-01-10,2025-01-15,Standard Delivery,CUST-2303,Corporate,India,Muzaffarpur,Bihar,376627,East,Furniture,Chairs,Ergonomic Chair,18408.12,3,0.5,-2393.06
IND-03237,2025-01-10,2025-01-16,Standard Delivery,CUST-2482,Corporate,India,Davanagere,Karnataka,414013,South,Clothing,Footwear,Bata Formal Shoes,3986.11,1,0.0,1195.83
IND-14441,2025-01-10,2025-01-18,Economy Delivery,CUST-3647,Consumer,India,Mangaluru,Karnataka,354150,South,Furniture,Chairs,Wooden Study Chair,7176.31,1,0.1,932.92
IND-05826,2025-01-10,2025-01-12,Express Delivery,CUST-1770,Government,India,Durgapur,West Bengal,658898,East,Electronics,Accessories,Laptop Bag,3959.06,3,0.0,673.04
IND-14331,2025-01-10,2025-01-15,Standard Delivery,CUST-4746,Corporate,India,Thrissur,Kerala,259725,South,Home & Kitchen,Decor,Wall Clock Ajanta,666.64,1,0.2,26.67
IND-09972,2025-01-10,2025-01-16,Standard Delivery,CUST-3363,Government,India,Sikar,Rajasthan,591091,North,Office Supplies,Binders,Ring Binder A4,936.06,2,0.1,74.88
IND-07003,2025-01-11,2025-01-17,Standard Delivery,CUST-4954,Small Business,India,Dwarka,Delhi,291457,North,Home & Kitchen,Appliances,Usha Sewing Machine,20575.33,3,0.25,2160.41
IND-04668,2025-01-11,2025-01-16,Standard Delivery,CUST-2104,Consumer,India,Sikar,Rajasthan,112074,North,Electronics,Laptops,Acer Aspire 5,53244.95,1,0.0,15441.04
IND-13859,2025-01-11,2025-01-13,Express Delivery,CUST-3273,Consumer,India,Cuttack,Odisha,189138,East,Clothing,Footwear,Puma Sneakers,17478.59,4,0.3,2447.0
IND-07641,2025-01-11,2025-01-17,Standard Delivery,CUST-3431,Government,India,Hazaribagh,Jharkhand,393612,East,Clothing,Footwear,Puma Sneakers,27731.97,6,0.3,3882.48
IND-10893,2025-01-11,2025-01-16,Standard Delivery,CUST-2013,Consumer,India,Guwahati,Assam,204106,East,Furniture,Beds,King Size Bed,60916.7,2,0.2,3655.0
IND-05369,2025-01-11,2025-01-17,Standard Delivery,CUST-3255,Corporate,India,Hubli,Karnataka,283845,South,Electronics,Televisions,Samsung 43 4K,115330.89,2,0.0,34599.27
IND-06828,2025-01-11,2025-01-16,Standard Delivery,CUST-3484,Corporate,India,Jorhat,Assam,136711,East,Furniture,Beds,Single Bed Storage,12502.75,1,0.25,-187.54
IND-14556,2025-01-12,2025-01-13,Same Day Delivery,CUST-2163,Consumer,India,Tiruchirappalli,Tamil Nadu,391429,South,Clothing,Womens Wear,Kurti Ethnic,1398.42,1,0.0,391.56
IND-12638,2025-01-12,2025-01-14,Same Day Delivery,CUST-2274,Small Business,India,Mahe,Puducherry,257273,South,Clothing,Footwear,Nike Running Shoes,8264.55,1,0.05,2851.27
IND-05044,2025-01-12,2025-01-15,Express Delivery,CUST-1335,Government,India,Nizamabad,Telangana,159548,South,Clothing,Mens Wear,Woodland Jacket,9289.49,2,0.15,1997.24
IND-13568,2025-01-12,2025-01-15,Express Delivery,CUST-2033,Consumer,India,Rewa,Madhya Pradesh,509070,Central,Furniture,Tables,Coffee Table,9401.66,1,0.0,1504.27
IND-04900,2025-01-13,2025-01-15,Express Delivery,CUST-1274,Corporate,India,Sikar,Rajasthan,663736,North,Electronics,Laptops,Dell Inspiron 15,288252.82,4,0.15,70621.94
IND-11439,2025-01-13,2025-01-15,Express Delivery,CUST-1729,Small Business,India,Bilaspur,Chhattisgarh,391828,Central,Office Supplies,Labels,Name Badge Labels,313.09,2,0.1,6.26
IND-07590,2025-01-13,2025-01-19,Standard Delivery,CUST-4724,Small Business,India,Thrissur,Kerala,385485,South,Home & Kitchen,Appliances,Philips Iron,1824.85,1,0.05,301.1
IND-12539,2025-01-13,2025-01-19,Standard Delivery,CUST-3706,Small Business,India,Agra,Uttar Pradesh,149002,North,Home & Kitchen,Bedding,Woollen Blanket,20639.76,10,0.1,2683.17
IND-04535,2025-01-13,2025-01-14,Same Day Delivery,CUST-4313,Consumer,India,Udaipur,Rajasthan,248601,North,Home & Kitchen,Bedding,Quilt Razai,2990.08,1,0.0,657.82
IND-07283,2025-01-13,2025-01-19,Standard Delivery,CUST-3127,Corporate,India,Belagavi,Karnataka,502832,South,Furniture,Sofas,Loveseat Sofa,71261.57,3,0.15,4632.0
IND-12333,2025-01-13,2025-01-15,Express Delivery,CUST-3063,Consumer,India,Tirunelveli,Tamil Nadu,781983,South,Furniture,Tables,Study Table,30860.13,5,0.15,1388.71
IND-03274,2025-01-13,2025-01-18,Standard Delivery,CUST-4541,Consumer,India,Manali,Himachal Pradesh,786248,North,Home & Kitchen,Cookware,Stainless Steel Set,2071.36,1,0.4,-186.42
IND-11573,2025-01-13,2025-01-18,Standard Delivery,CUST-1753,Consumer,India,Meerut,Uttar Pradesh,498301,North,Office Supplies,Printers,Brother MFC,109841.15,4,0.0,35149.17
IND-13983,2025-01-13,2025-01-18,Standard Delivery,CUST-3183,Consumer,India,Erode,Tamil Nadu,393678,South,Office Supplies,Printers,Canon Inkjet,9969.77,1,0.15,1445.62
IND-06028,2025-01-13,2025-01-18,Standard Delivery,CUST-4514,Corporate,India,Tura,Meghalaya,607619,East,Furniture,Storage,5-Door Wardrobe,49334.23,2,0.1,3946.74
IND-13998,2025-01-14,2025-01-15,Same Day Delivery,CUST-1437,Small Business,India,Haldwani,Uttarakhand,570346,North,Electronics,Accessories,boAt Rockerz 550,1870.86,1,0.1,243.21
IND-13191,2025-01-14,2025-01-16,Express Delivery,CUST-1409,Consumer,India,Bhopal,Madhya Pradesh,585461,Central,Home & Kitchen,Cookware,Non-Stick Pan Set,5313.76,3,0.1,690.79
IND-08759,2025-01-14,2025-01-20,Standard Delivery,CUST-2115,Small Business,India,Dehradun,Uttarakhand,113707,North,Electronics,Mobile Phones,OnePlus Nord 3,71915.64,2,0.1,17978.91
IND-02118,2025-01-14,2025-01-21,Economy Delivery,CUST-3524,Corporate,India,Thrissur,Kerala,222471,South,Clothing,Womens Wear,Anarkali Suit,8562.86,2,0.1,1626.94
IND-09543,2025-01-14,2025-01-21,Economy Delivery,CUST-1907,Small Business,India,Bhagalpur,Bihar,545817,East,Office Supplies,Binders,Lever Arch File,1706.89,3,0.15,59.74
IND-12436,2025-01-14,2025-01-20,Standard Delivery,CUST-2686,Consumer,India,Rajahmundry,Andhra Pradesh,780568,South,Clothing,Mens Wear,Peter England Trousers,2434.24,1,0.1,535.53
IND-02586,2025-01-14,2025-01-22,Economy Delivery,CUST-2586,Consumer,India,Secunderabad,Telangana,417006,South,Clothing,Mens Wear,Peter England Trousers,8174.81,4,0.2,1226.22
IND-06114,2025-01-14,2025-01-19,Standard Delivery,CUST-2002,Corporate,India,Dibrugarh,Assam,220406,East,Office Supplies,Stationery,Pen Set Cello,122.97,1,0.25,-9.22
IND-12024,2025-01-14,2025-01-17,Express Delivery,CUST-4601,Consumer,India,Tirupati,Andhra Pradesh,145037,South,Office Supplies,Stationery,Scissors,739.65,4,0.2,-22.19
IND-04183,2025-01-14,2025-01-16,Same Day Delivery,CUST-2118,Consumer,India,Sikar,Rajasthan,248961,North,Electronics,Laptops,Acer Aspire 5,58154.6,1,0.0,16864.83
IND-12055,2025-01-14,2025-01-17,Express Delivery,CUST-2500,Consumer,India,Gurugram,Haryana,790617,North,Clothing,Kids Wear,Baby Frock,1069.12,1,0.15,90.88
IND-15617,2025-01-14,2025-01-20,Standard Delivery,CUST-3010,Consumer,India,Berhampur,Odisha,556686,East,Clothing,Kids Wear,Baby Frock,2603.62,3,0.25,39.05
IND-05898,2025-01-14,2025-01-15,Same Day Delivery,CUST-4096,Consumer,India,Salem,Tamil Nadu,795376,South,Office Supplies,Printers,HP LaserJet,17476.24,1,0.1,3670.01
IND-05476,2025-01-14,2025-01-20,Standard Delivery,CUST-2435,Small Business,India,Puri,Odisha,351781,East,Clothing,Mens Wear,Peter England Trousers,7018.17,4,0.3,561.45
IND-14394,2025-01-14,2025-01-15,Same Day Delivery,CUST-3785,Small Business,India,Madurai,Tamil Nadu,478474,South,Electronics,Laptops,Lenovo IdeaPad,49094.61,1,0.2,7855.14
IND-07867,2025-01-14,2025-01-21,Economy Delivery,CUST-3648,Small Business,India,Sagar,Madhya Pradesh,760706,Central,Furniture,Beds,Bunk Bed,22175.93,1,0.0,3769.91
IND-01138,2025-01-15,2025-01-21,Standard Delivery,CUST-3531,Consumer,India,Tura,Meghalaya,780030,East,Home & Kitchen,Cookware,Prestige Pressure Cooker,1909.82,1,0.3,19.1
IND-05738,2025-01-15,2025-01-18,Express Delivery,CUST-4338,Corporate,India,Srinagar,Jammu & Kashmir,549567,North,Clothing,Mens Wear,Raymond Formal Shirt,3728.1,2,0.1,857.46
IND-12544,2025-01-15,2025-01-21,Standard Delivery,CUST-1349,Corporate,India,Khammam,Telangana,430252,South,Furniture,Sofas,Recliner 2 Seater,227862.16,6,0.15,26204.15
IND-03044,2025-01-15,2025-01-18,Express Delivery,CUST-2559,Consumer,India,Khammam,Telangana,797149,South,Clothing,Womens Wear,Lehenga Choli,24345.95,2,0.05,4504.0
IND-13537,2025-01-15,2025-01-21,Standard Delivery,CUST-3114,Government,India,Jalandhar,Punjab,560410,North,Office Supplies,Printers,HP LaserJet,48123.13,3,0.1,10105.86
IND-13682,2025-01-16,2025-01-22,Standard Delivery,CUST-1154,Consumer,India,Belagavi,Karnataka,779236,South,Home & Kitchen,Bedding,Cotton Bedsheet Set,1255.46,1,0.2,50.22
IND-06776,2025-01-16,2025-01-24,Economy Delivery,CUST-2895,Government,India,Berhampur,Odisha,762299,East,Furniture,Chairs,Gaming Chair,29257.12,2,0.25,2194.28
IND-14428,2025-01-16,2025-01-21,Standard Delivery,CUST-3590,Consumer,India,Panaji,Goa,614525,West,Furniture,Beds,Bunk Bed,89013.59,4,0.1,8901.36
IND-16668,2025-01-16,2025-01-18,Express Delivery,CUST-2919,Corporate,India,Kurnool,Andhra Pradesh,696922,South,Furniture,Sofas,3 Seater Fabric Sofa,113474.4,4,0.25,567.37
IND-14384,2025-01-16,2025-01-19,Express Delivery,CUST-1136,Consumer,India,Patiala,Punjab,732752,North,Furniture,Storage,5-Door Wardrobe,43453.67,2,0.2,434.54
IND-11050,2025-01-16,2025-01-22,Standard Delivery,CUST-1107,Government,India,Ambala,Haryana,778878,North,Furniture,Storage,5-Door Wardrobe,26052.39,1,0.1,2084.19
IND-16514,2025-01-16,2025-01-22,Standard Delivery,CUST-2795,Consumer,India,Mapusa,Goa,286476,West,Home & Kitchen,Decor,Cushion Cover Set,734.28,1,0.1,73.43
IND-11385,2025-01-16,2025-01-22,Standard Delivery,CUST-2143,Corporate,India,Dhanbad,Jharkhand,490205,East,Clothing,Mens Wear,Woodland Jacket,5744.11,1,0.1,1436.03
IND-16579,2025-01-16,2025-01-22,Standard Delivery,CUST-3507,Consumer,India,Durg,Chhattisgarh,194946,Central,Clothing,Womens Wear,Kurti Ethnic,2779.74,2,0.0,778.33
IND-04677,2025-01-16,2025-01-22,Standard Delivery,CUST-3791,Government,India,Raipur,Chhattisgarh,138737,Central,Furniture,Beds,Single Bed Storage,17435.24,1,0.0,2789.64
IND-07819,2025-01-16,2025-01-22,Standard Delivery,CUST-1858,Consumer,India,Dehradun,Uttarakhand,509155,North,Electronics,Laptops,Dell Inspiron 15,171936.17,2,0.0,60177.66
IND-05881,2025-01-17,2025-01-24,Economy Delivery,CUST-1837,Consumer,India,Bhubaneswar,Odisha,301355,East,Electronics,Televisions,LG OLED 55,319315.59,3,0.1,98987.83
IND-06609,2025-01-17,2025-01-23,Standard Delivery,CUST-1692,Small Business,India,Dwarka,Delhi,296493,North,Home & Kitchen,Bedding,Woollen Blanket,2085.62,1,0.0,417.12
IND-01279,2025-01-17,2025-01-19,Same Day Delivery,CUST-3975,Government,India,Noida,Uttar Pradesh,343164,North,Office Supplies,Binders,Document Wallet,638.07,2,0.15,3.19
IND-10527,2025-01-17,2025-01-22,Standard Delivery,CUST-4876,Consumer,India,Rajnandgaon,Chhattisgarh,438173,Central,Home & Kitchen,Decor,Wall Clock Ajanta,775.38,1,0.1,85.29
IND-10738,2025-01-17,2025-01-23,Standard Delivery,CUST-2939,Corporate,India,Asansol,West Bengal,357255,East,Home & Kitchen,Decor,Wall Clock Ajanta,2315.92,3,0.1,254.75
IND-10700,2025-01-17,2025-01-22,Standard Delivery,CUST-1001,Corporate,India,Malda,West Bengal,190917,East,Clothing,Kids Wear,Boys Shorts Set,463.99,1,0.5,-78.88
IND-06379,2025-01-17,2025-01-22,Standard Delivery,CUST-4743,Corporate,India,Bardhaman,West Bengal,112072,East,Home & Kitchen,Bedding,Quilt Razai,5124.66,2,0.15,589.34
IND-01675,2025-01-17,2025-01-23,Standard Delivery,CUST-1327,Corporate,India,Manali,Himachal Pradesh,487048,North,Clothing,Womens Wear,Salwar Kameez,2074.42,1,0.05,425.26
IND-05277,2025-01-17,2025-01-22,Standard Delivery,CUST-3574,Corporate,India,Karimnagar,Telangana,755666,South,Electronics,Televisions,LG OLED 55,130242.83,1,0.0,49492.28
IND-06091,2025-01-17,2025-01-24,Economy Delivery,CUST-2159,Corporate,India,Sagar,Madhya Pradesh,305686,Central,Electronics,Laptops,Acer Aspire 5,102524.05,2,0.15,18966.95
IND-07369,2025-01-17,2025-01-19,Express Delivery,CUST-2051,Consumer,India,Ahmedabad,Gujarat,202490,West,Electronics,Accessories,JBL Speaker Pro,3821.3,1,0.25,171.96
IND-05084,2025-01-17,2025-01-19,Same Day Delivery,CUST-2253,Small Business,India,Mapusa,Goa,463195,West,Electronics,Accessories,boAt Rockerz 550,2043.83,1,0.0,408.77
IND-13389,2025-01-17,2025-01-22,Standard Delivery,CUST-1282,Corporate,India,Tezpur,Assam,472646,East,Clothing,Kids Wear,Kids School Uniform,2340.82,3,0.2,140.45
IND-12041,2025-01-17,2025-01-19,Same Day Delivery,CUST-4108,Consumer,India,Agartala,Tripura,406116,East,Electronics,Accessories,USB-C Hub,1050.8,1,0.05,120.84
IND-11276,2025-01-18,2025-01-19,Same Day Delivery,CUST-3701,Corporate,India,Karimnagar,Telangana,512065,South,Electronics,Laptops,Asus VivoBook,52061.61,1,0.2,8850.47
IND-11059,2025-01-18,2025-01-20,Express Delivery,CUST-1241,Small Business,India,Nagpur,Maharashtra,562437,West,Furniture,Tables,Study Table,11112.03,2,0.2,111.12
IND-10594,2025-01-18,2025-01-21,Express Delivery,CUST-2155,Consumer,India,Ghaziabad,Uttar Pradesh,709424,North,Furniture,Tables,Coffee Table,7421.36,1,0.1,667.92
IND-07949,2025-01-18,2025-01-23,Standard Delivery,CUST-4775,Government,India,Rohtak,Haryana,656000,North,Furniture,Storage,Bookshelf 5-Tier,6496.24,1,0.1,714.59
IND-12249,2025-01-18,2025-01-20,Express Delivery,CUST-1197,Consumer,India,Karaikal,Puducherry,712547,South,Clothing,Womens Wear,Salwar Kameez,3191.85,2,0.25,207.47
